age,minutes_played,goals_per90,assists_per90,position,last_season,country_of_citizenship,market_value_in_eur,target_log,league_rank
32.0,820.0,0.0,0.1097560975609756,Attack,2016,Cameroon,100000,11.51293546492023,14
36.0,157.0,0.0,0.0,Midfield,2016,Brazil,50000,10.819798284210286,8
29.0,270.0,0.0,0.0,Goalkeeper,2022,Norway,400000,12.899222326086994,10
29.0,12088.0,0.1935804103242885,0.1489080079417604,Midfield,2023,Norway,650000,13.384729180332174,10
29.0,20110.0,0.1074092491297861,0.0716061660865241,Midfield,2024,Norway,3000000,14.914123179965662,2
29.0,0.0,0.0,0.0,Attack,2015,Belgium,50000,10.819798284210286,14
32.0,0.0,0.0,0.0,Midfield,2018,Australia,600000,13.304686600863562,1
32.0,16915.0,0.0,0.0106414425066509,Goalkeeper,2024,Greece,400000,12.899222326086994,8
33.0,5199.0,0.0173110213502596,0.0173110213502596,Defender,2018,Brazil,300000,12.611541086966117,7
31.0,360.0,0.0,0.0,Defender,2014,England,75000,11.225256725762891,11
30.0,4026.0,0.1341281669150521,0.1117734724292101,Attack,2024,England,200000,12.206077645517674,7
31.0,1.0,0.0,0.0,Midfield,2014,England,200000,12.206077645517674,1
32.0,133.0,0.0,0.0,Attack,2016,Wales,100000,11.51293546492023,1
30.0,1208.0,0.0,0.0745033112582781,Defender,2020,England,800000,13.592368256649284,1
30.0,8159.0,0.0772153450177717,0.0220615271479347,Defender,2023,Uganda,350000,12.765691290604371,11
30.0,8595.0,0.031413612565445,0.094240837696335,Midfield,2024,England,7000000,15.76142084987672,1
30.0,0.0,0.0,0.0,Attack,2013,England,50000,10.819798284210286,1
30.0,0.0,0.0,0.0,Attack,2013,England,50000,10.819798284210286,1
30.0,1800.0,0.0,0.05,Defender,2017,England,400000,12.899222326086994,11
31.0,315.0,0.0,0.0,Defender,2020,Croatia,600000,13.304686600863562,9
31.0,3987.0,0.1805869074492099,0.2708803611738149,Midfield,2019,Croatia,3500000,15.068273812173889,9
31.0,14007.0,0.1285071749839366,0.2377382737202827,Attack,2024,Denmark,1600000,14.285514812209817,6
32.0,1818.0,0.0,0.0,Defender,2014,Netherlands,175000,12.07254696717504,6
28.0,0.0,0.0,0.0,Defender,2016,Germany,225000,12.323860125621126,4
31.0,17462.0,0.3040888787080518,0.195853854083152,Attack,2024,Argentina,3000000,14.914123179965662,2
28.0,4462.0,0.0201703272075302,0.0201703272075302,Defender,2024,Germany,3000000,14.914123179965662,4
28.0,2.0,0.0,0.0,Midfield,2019,Germany,150000,11.918397239722838,4
28.0,135.0,0.0,0.0,Midfield,2018,Germany,200000,12.206077645517674,4
28.0,0.0,0.0,0.0,Goalkeeper,2023,Germany,100000,11.51293546492023,4
31.0,14.0,0.0,0.0,Midfield,2012,Northern Ireland,100000,11.51293546492023,11
27.0,386.0,0.0,0.0,Attack,2019,Germany,2800000,14.845130332288226,4
28.0,13125.0,0.0685714285714285,0.0685714285714285,Defender,2024,Nigeria,4500000,15.319588176962746,14
30.0,767.0,0.469361147327249,0.1173402868318122,Attack,2018,England,2800000,14.845130332288226,1
29.0,363.0,0.0,0.0,Defender,2015,England,350000,12.765691290604371,1
34.0,2683.0,0.0670890793887439,0.0335445396943719,Defender,2023,Ukraine,150000,11.918397239722838,12
33.0,156.0,0.0,0.0,Midfield,2017,Ghana,175000,12.07254696717504,13
31.0,0.0,0.0,0.0,Goalkeeper,2017,Denmark,50000,10.819798284210286,10
34.0,11970.0,0.0526315789473684,0.0150375939849624,Defender,2022,Unknown,2000000,14.508658238524095,14
33.0,3676.0,0.0489662676822633,0.1224156692056583,Midfield,2017,France,250000,12.429220196836384,5
35.0,600.0,0.15,0.6,Attack,2016,El Salvador,300000,12.611541086966117,7
24.0,1618.0,0.0,0.0,Defender,2022,Unknown,800000,13.592368256649284,2
28.0,2738.0,0.0,0.0,Defender,2024,Bulgaria,500000,13.122365377402328,10
32.0,14.0,0.0,0.0,Midfield,2013,France,150000,11.918397239722838,5
31.0,0.0,0.0,0.0,Missing,2012,Belgium,50000,10.819798284210286,14
31.0,393.0,0.2290076335877862,0.2290076335877862,Attack,2016,Guinea-Bissau,100000,11.51293546492023,7
30.0,0.0,0.0,0.0,Goalkeeper,2018,North Macedonia,250000,12.429220196836384,9
30.0,0.0,0.0,0.0,Attack,2012,Cameroon,50000,10.819798284210286,8
31.0,5098.0,0.3354256571204393,0.1412318556296586,Attack,2017,Brazil,500000,13.122365377402328,7
29.0,6912.0,0.1041666666666666,0.2083333333333333,Attack,2022,Montenegro,350000,12.765691290604371,14
31.0,4368.0,0.0,0.0206043956043956,Midfield,2020,Montenegro,500000,13.122365377402328,14
31.0,4861.0,0.0,0.0185147089076321,Defender,2024,Montenegro,3500000,15.068273812173889,13
31.0,0.0,0.0,0.0,Midfield,2013,Denmark,150000,11.918397239722838,10
29.0,8038.0,0.1343617815376959,0.2799203782035332,Midfield,2019,Scotland,900000,13.71015115341694,11
30.0,904.0,0.0,0.1991150442477876,Defender,2021,Bosnia-Herzegovina,75000,11.225256725762891,8
36.0,14298.0,0.1195971464540495,0.1699538396978598,Attack,2022,Brazil,300000,12.611541086966117,8
33.0,18.0,5.0,0.0,Attack,2013,Portugal,125000,11.736077016252436,7
32.0,90.0,0.0,0.0,Defender,2015,Georgia,100000,11.51293546492023,13
34.0,10954.0,0.0,0.0,Goalkeeper,2024,Spain,600000,13.304686600863562,3
32.0,6093.0,0.0295420974889217,0.0,Defender,2018,Portugal,200000,12.206077645517674,7
35.0,2183.0,0.4535043518094365,0.0824553366926248,Attack,2016,Brazil,100000,11.51293546492023,10
31.0,11.0,0.0,0.0,Attack,2016,Greece,150000,11.918397239722838,9
31.0,0.0,0.0,0.0,Defender,2012,Brazil,150000,11.918397239722838,6
32.0,90.0,0.0,0.0,Defender,2013,Spain,200000,12.206077645517674,3
36.0,11988.0,0.3753753753753754,0.1051051051051051,Attack,2024,Spain,600000,13.304686600863562,3
32.0,71.0,0.0,0.0,Attack,2013,Spain,200000,12.206077645517674,3
30.0,8.0,0.0,0.0,Midfield,2016,Switzerland,100000,11.51293546492023,4
28.0,10.0,0.0,0.0,Attack,2017,Germany,750000,13.527829818844936,4
32.0,282.0,0.0,0.0,Attack,2015,Brazil,75000,11.225256725762891,7
30.0,735.0,0.0,0.0,Midfield,2021,Norway,350000,12.765691290604371,8
31.0,0.0,0.0,0.0,Attack,2014,Netherlands,100000,11.51293546492023,6
32.0,968.0,0.1859504132231405,0.0,Attack,2019,Belarus,250000,12.429220196836384,9
36.0,2137.0,0.0,0.0,Midfield,2015,Brazil,475000,13.07107218827772,8
28.0,151.0,0.0,0.0,Attack,2022,Unknown,200000,12.206077645517674,9
32.0,471.0,0.1910828025477706,0.1910828025477706,Midfield,2014,China,500000,13.122365377402328,14
28.0,64.0,0.0,0.0,Midfield,2016,United States,250000,12.429220196836384,1
28.0,1.0,0.0,0.0,Midfield,2017,Turkey,75000,11.225256725762891,8
29.0,2929.0,0.0307272106520996,0.0307272106520996,Midfield,2017,Denmark,50000,10.819798284210286,10
32.0,26513.0,0.0509184173801531,0.081469467808245,Defender,2023,Brazil,7000000,15.76142084987672,7
32.0,956.0,0.0,0.0,Attack,2017,DR Congo,250000,12.429220196836384,5
32.0,19541.0,0.0644798116780103,0.1059311191853027,Defender,2024,Suriname,1000000,13.815511557963774,2
28.0,1969.0,0.0,0.0,Defender,2022,Netherlands,550000,13.21767537538882,6
33.0,10872.0,0.1655629139072847,0.1076158940397351,Midfield,2019,Netherlands,900000,13.71015115341694,6
33.0,57.0,0.0,0.0,Midfield,2013,Netherlands,75000,11.225256725762891,6
36.0,9973.0,0.0180487315752531,0.0902436578762659,Defender,2023,Spain,100000,11.51293546492023,9
30.0,232.0,0.3879310344827586,0.0,Midfield,2017,Italy,300000,12.611541086966117,2
33.0,31823.0,0.4496747635358074,0.1640323036797285,Attack,2024,Netherlands,5000000,15.424948670398354,6
31.0,3588.0,0.0250836120401337,0.0250836120401337,Midfield,2018,Senegal,100000,11.51293546492023,14
37.0,13980.0,0.0,0.0064377682403433,Goalkeeper,2024,Russia,400000,12.899222326086994,13
34.0,10314.0,0.0959860383944153,0.2530541012216405,Attack,2021,Spain,300000,12.611541086966117,2
30.0,646.0,0.4179566563467492,0.1393188854489164,Attack,2023,Ireland,125000,11.736077016252436,11
36.0,83.0,0.0,1.0843373493975903,Attack,2013,Netherlands,75000,11.225256725762891,6
35.0,107.0,0.0,0.0,Midfield,2015,Ukraine,150000,11.918397239722838,12
33.0,376.0,0.2393617021276595,0.0,Defender,2013,Ukraine,50000,10.819798284210286,12
28.0,2340.0,0.1153846153846153,0.0,Midfield,2022,Austria,300000,12.611541086966117,11
35.0,5784.0,0.529045643153527,0.1400414937759336,Attack,2024,Spain,250000,12.429220196836384,9
36.0,5567.0,0.0,0.0323333932099874,Midfield,2016,Benin,250000,12.429220196836384,5
30.0,3.0,0.0,0.0,Midfield,2014,Benin,250000,12.429220196836384,5
29.0,5940.0,0.106060606060606,0.0303030303030303,Defender,2016,Scotland,1800000,14.403297778421797,11
36.0,9001.0,0.0199977780246639,0.0799911120986557,Defender,2021,Spain,1500000,14.220976332738882,3
32.0,13786.0,0.1566806905556361,0.1566806905556361,Midfield,2024,Portugal,600000,13.304686600863562,7
32.0,208.0,0.4326923076923077,0.4326923076923077,Midfield,2014,Netherlands,75000,11.225256725762891,6
29.0,0.0,0.0,0.0,Defender,2012,Turkey,50000,10.819798284210286,8
29.0,18248.0,0.0690486628671635,0.0591845681718544,Defender,2024,Germany,15000000,16.52356082573315,5
31.0,11.0,0.0,0.0,Defender,2013,Turkey,50000,10.819798284210286,8
31.0,0.0,0.0,0.0,Defender,2012,Turkey,100000,11.51293546492023,8
28.0,1090.0,0.0,0.3302752293577982,Midfield,2019,Germany,450000,13.017005083966255,6
31.0,1514.0,0.0,0.0,Goalkeeper,2022,Germany,500000,13.122365377402328,5
28.0,116.0,0.7758620689655172,0.0,Midfield,2018,Cameroon,300000,12.611541086966117,5
29.0,0.0,0.0,0.0,Defender,2016,France,1000000,13.815511557963774,5
29.0,15157.0,0.5997229003100878,0.1840733654417101,Attack,2022,France,12000000,16.300417291085605,5
29.0,14304.0,0.0440436241610738,0.0377516778523489,Defender,2022,Senegal,9000000,16.012735246411598,4
29.0,13233.0,0.2244389027431421,0.2584447970981637,Attack,2024,France,12000000,16.300417291085605,4
29.0,22.0,0.0,0.0,Midfield,2016,France,300000,12.611541086966117,5
29.0,180.0,0.0,0.0,Defender,2022,Madagascar,500000,13.122365377402328,5
34.0,319.0,0.2821316614420063,0.0,Midfield,2019,Norway,200000,12.206077645517674,10
29.0,360.0,0.0,0.0,Goalkeeper,2016,Denmark,100000,11.51293546492023,10
33.0,1777.0,0.0,0.0,Goalkeeper,2021,Iran,1200000,13.997832948091215,7
33.0,270.0,0.6666666666666666,0.3333333333333333,Attack,2018,Germany,700000,13.45883704259595,4
29.0,1.0,0.0,0.0,Defender,2019,Curacao,75000,11.225256725762891,6
33.0,7857.0,0.1489117983963344,0.1603665521191294,Attack,2019,Curacao,475000,13.07107218827772,6
34.0,6203.0,0.3627277123972272,0.1160728679671126,Attack,2016,Spain,600000,13.304686600863562,11
35.0,4097.0,0.1098364657066146,0.0439345862826458,Defender,2016,Spain,400000,12.899222326086994,11
29.0,0.0,0.0,0.0,Goalkeeper,2018,Lithuania,600000,13.304686600863562,5
29.0,581.0,0.1549053356282272,0.0,Midfield,2020,Lithuania,650000,13.384729180332174,12
33.0,0.0,0.0,0.0,Midfield,2013,Netherlands,50000,10.819798284210286,6
33.0,29994.0,0.0,0.0,Goalkeeper,2024,Argentina,8000000,15.894952224644102,5
29.0,331.0,0.0,0.0,Defender,2024,Sweden,450000,13.017005083966255,10
31.0,7563.0,0.0119000396667988,0.0714002380007933,Defender,2018,Croatia,1000000,13.815511557963774,10
32.0,0.0,0.0,0.0,Defender,2013,Liberia,250000,12.429220196836384,9
29.0,5727.0,0.0942902042954426,0.1885804085908853,Midfield,2022,Kosovo,2500000,14.731801689838347,8
36.0,211.0,0.0,0.4265402843601895,Attack,2016,Brazil,125000,11.736077016252436,7
32.0,0.0,0.0,0.0,Attack,2012,Netherlands,50000,10.819798284210286,6
30.0,0.0,0.0,0.0,Midfield,2013,Denmark,200000,12.206077645517674,10
32.0,1304.0,0.1380368098159509,0.0,Midfield,2017,Denmark,150000,11.918397239722838,10
30.0,210.0,0.0,0.0,Goalkeeper,2018,Spain,50000,10.819798284210286,3
31.0,20304.0,0.0531914893617021,0.0443262411347517,Defender,2024,Spain,4000000,15.201805169084134,3
33.0,0.0,0.0,0.0,Attack,2013,Turkey,150000,11.918397239722838,8
31.0,151.0,0.0,0.0,Attack,2015,Spain,350000,12.765691290604371,3
32.0,0.0,0.0,0.0,Midfield,2014,Spain,200000,12.206077645517674,3
31.0,10057.0,0.3937555931192205,0.0894899075270955,Attack,2024,The Gambia,1900000,14.45736497045232,8
30.0,245.0,0.3673469387755101,0.0,Midfield,2015,England,600000,13.304686600863562,1
33.0,7595.0,0.0355497037524687,0.0236998025016458,Midfield,2022,Mali,1800000,14.403297778421797,5
31.0,2460.0,0.0,0.0,Midfield,2019,Brazil,300000,12.611541086966117,7
31.0,1428.0,0.1260504201680672,0.1890756302521008,Attack,2020,Nigeria,250000,12.429220196836384,9
32.0,4.0,0.0,0.0,Defender,2017,United States,400000,12.899222326086994,6
31.0,11.0,0.0,0.0,Attack,2017,Angola,300000,12.611541086966117,7
31.0,3844.0,0.3043704474505723,0.1873048907388137,Midfield,2024,Wales,2000000,14.508658238524095,11
33.0,270.0,0.0,0.0,Goalkeeper,2020,Argentina,2000000,14.508658238524095,8
32.0,783.0,0.0,0.0,Attack,2017,Argentina,100000,11.51293546492023,2
31.0,2334.0,0.0,0.0,Defender,2018,Senegal,300000,12.611541086966117,5
30.0,2227.0,0.0404131118096093,0.0404131118096093,Defender,2021,Norway,2000000,14.508658238524095,5
34.0,5919.0,0.030410542321338,0.0608210846426761,Defender,2020,Norway,300000,12.611541086966117,13
32.0,183.0,0.0,0.4918032786885246,Attack,2013,Spain,200000,12.206077645517674,7
31.0,2559.0,0.4220398593200469,0.1055099648300117,Midfield,2020,Spain,400000,12.899222326086994,9
33.0,0.0,0.0,0.0,Defender,2013,Spain,25000,10.12667110305036,3
34.0,961.0,0.1873048907388137,0.0936524453694068,Attack,2017,Cote d'Ivoire,75000,11.225256725762891,5
32.0,975.0,0.0923076923076923,0.0923076923076923,Defender,2023,Spain,700000,13.45883704259595,3
31.0,8541.0,0.1053740779768176,0.0316122233930453,Defender,2022,Norway,800000,13.592368256649284,10
29.0,32.0,0.0,0.0,Midfield,2024,Norway,1000000,13.815511557963774,8
33.0,3498.0,0.0,0.0257289879931389,Defender,2020,Ukraine,100000,11.51293546492023,12
32.0,14383.0,0.0187721615796426,0.1063755822846416,Defender,2024,Angola,800000,13.592368256649284,7
31.0,15.0,0.0,0.0,Defender,2014,Spain,100000,11.51293546492023,3
34.0,0.0,0.0,0.0,Defender,2013,Netherlands,25000,10.12667110305036,6
32.0,90.0,0.0,0.0,Goalkeeper,2014,Netherlands,25000,10.12667110305036,6
30.0,2812.0,0.0320056899004267,0.0320056899004267,Midfield,2023,Russia,500000,13.122365377402328,13
33.0,6814.0,0.3566187261520399,0.1717053125917229,Attack,2020,Japan,1800000,14.403297778421797,3
32.0,20614.0,0.052391578538857,0.0785873678082856,Defender,2024,Uruguay,2800000,14.845130332288226,13
40.0,965.0,0.2797927461139896,0.0,Attack,2015,Italy,50000,10.819798284210286,2
32.0,0.0,0.0,0.0,Midfield,2012,Netherlands,50000,10.819798284210286,6
33.0,120.0,0.0,0.0,Defender,2013,Greece,150000,11.918397239722838,9
29.0,4401.0,0.0204498977505112,0.0613496932515337,Midfield,2024,North Macedonia,800000,13.592368256649284,8
32.0,25202.0,0.099992064121895,0.0678517577970002,Midfield,2024,Ghana,15000000,16.52356082573315,1
28.0,6.0,0.0,0.0,Midfield,2023,Germany,350000,12.765691290604371,4
31.0,624.0,0.1442307692307692,0.2884615384615384,Midfield,2020,Italy,650000,13.384729180332174,2
29.0,391.0,0.0,0.0,Attack,2021,Kosovo,650000,13.384729180332174,13
35.0,275.0,0.0,0.0,Defender,2018,Spain,250000,12.429220196836384,3
31.0,8974.0,0.1704925339870737,0.2005794517494985,Attack,2024,Tunisia,1500000,14.220976332738882,8
31.0,3961.0,0.068164604897753,0.068164604897753,Defender,2021,Azerbaijan,550000,13.21767537538882,13
32.0,812.0,0.1108374384236453,0.5541871921182266,Attack,2014,Brazil,350000,12.765691290604371,7
29.0,13185.0,0.0,0.0,Goalkeeper,2024,Russia,3500000,15.068273812173889,13
34.0,1921.0,0.0,0.0,Goalkeeper,2017,Turkey,100000,11.51293546492023,8
31.0,4979.0,0.0903795942960433,0.0723036754368347,Midfield,2020,Greece,300000,12.611541086966117,9
31.0,6552.0,0.0549450549450549,0.1510989010989011,Defender,2024,Norway,400000,12.899222326086994,14
40.0,1.0,0.0,0.0,Attack,2012,Saudi Arabia,100000,11.51293546492023,14
32.0,19.0,0.0,0.0,Midfield,2013,Belgium,200000,12.206077645517674,5
33.0,6765.0,0.0399113082039911,0.0266075388026607,Midfield,2020,France,450000,13.017005083966255,5
31.0,0.0,0.0,0.0,Missing,2013,Greece,150000,11.918397239722838,9
32.0,0.0,0.0,0.0,Goalkeeper,2012,France,100000,11.51293546492023,5
34.0,16366.0,0.0989857020652572,0.0879872907246731,Defender,2021,Greece,250000,12.429220196836384,9
32.0,2.0,0.0,0.0,Midfield,2013,Greece,100000,11.51293546492023,9
30.0,0.0,0.0,0.0,Defender,2013,Greece,200000,12.206077645517674,9
33.0,0.0,0.0,0.0,Midfield,2013,Tunisia,200000,12.206077645517674,5
30.0,20914.0,0.1291001243186382,0.3141436358420197,Midfield,2023,Portugal,25000000,17.034386422832473,7
35.0,5956.0,0.105775688381464,0.2115513767629281,Midfield,2015,Gabon,2300000,14.648420115681892,13
30.0,985.0,0.182741116751269,0.182741116751269,Attack,2015,Gabon,600000,13.304686600863562,8
34.0,513.0,0.175438596491228,0.175438596491228,Midfield,2023,Serbia,150000,11.918397239722838,9
32.0,13344.0,0.0337230215827338,0.0404676258992805,Defender,2022,Netherlands,600000,13.304686600863562,10
30.0,930.0,0.0,0.0,Goalkeeper,2018,Italy,650000,13.384729180332174,2
31.0,8592.0,0.0,0.0418994413407821,Defender,2020,Russia,200000,12.206077645517674,13
30.0,0.0,0.0,0.0,Goalkeeper,2012,Netherlands,50000,10.819798284210286,14
34.0,0.0,0.0,0.0,Goalkeeper,2015,Netherlands,50000,10.819798284210286,6
32.0,11722.0,0.015355741341068,0.0383893533526701,Midfield,2024,Greece,250000,12.429220196836384,9
31.0,27685.0,0.02600686292216,0.09427487809283,Defender,2024,Portugal,10000000,16.118095750958314,1
28.0,4823.0,0.0,0.0933029234916027,Defender,2022,Germany,1200000,13.997832948091215,4
28.0,216.0,0.0,0.0,Attack,2023,Ghana,1200000,13.997832948091215,4
35.0,0.0,0.0,0.0,Attack,2012,Israel,200000,12.206077645517674,5
32.0,6140.0,0.1172638436482084,0.1172638436482084,Defender,2022,Brazil,4000000,15.201805169084134,7
32.0,503.0,0.0,0.0,Defender,2015,Rwanda,175000,12.07254696717504,14
30.0,91.0,0.0,0.0,Midfield,2018,Argentina,75000,11.225256725762891,9
32.0,4738.0,0.0,0.0189953566905867,Goalkeeper,2024,Netherlands,500000,13.122365377402328,6
31.0,3870.0,0.0,0.0232558139534883,Goalkeeper,2024,Bosnia-Herzegovina,600000,13.304686600863562,8
31.0,7452.0,0.0241545893719806,0.0,Defender,2024,Russia,700000,13.45883704259595,13
31.0,0.0,0.0,0.0,Goalkeeper,2016,Russia,75000,11.225256725762891,13
31.0,77.0,0.0,0.0,Midfield,2012,Spain,200000,12.206077645517674,3
30.0,0.0,0.0,0.0,Goalkeeper,2014,Greece,100000,11.51293546492023,9
34.0,3561.0,0.050547598989048,0.0,Defender,2018,Greece,200000,12.206077645517674,9
32.0,0.0,0.0,0.0,Midfield,2013,Greece,100000,11.51293546492023,9
34.0,12336.0,0.0364785992217898,0.0364785992217898,Defender,2021,Russia,400000,12.899222326086994,13
30.0,981.0,0.0,0.091743119266055,Midfield,2015,Greece,150000,11.918397239722838,9
31.0,1919.0,0.0468994267847837,0.1875977071391349,Midfield,2016,Greece,200000,12.206077645517674,9
35.0,317.0,0.2839116719242902,0.0,Attack,2013,Greece,150000,11.918397239722838,9
31.0,0.0,0.0,0.0,Missing,2013,Albania,100000,11.51293546492023,9
29.0,863.0,0.1042873696407879,0.1042873696407879,Midfield,2022,Unknown,300000,12.611541086966117,9
31.0,1339.0,0.0,0.0672143390589992,Defender,2019,Serbia,250000,12.429220196836384,9
38.0,5877.0,0.336906584992343,0.1378254211332312,Attack,2018,Morocco,200000,12.206077645517674,8
31.0,0.0,0.0,0.0,Midfield,2012,Belgium,50000,10.819798284210286,14
31.0,0.0,0.0,0.0,Defender,2012,Belgium,75000,11.225256725762891,14
29.0,2537.0,0.3902246748127709,0.0,Attack,2024,Poland,750000,13.527829818844936,6
31.0,523.0,0.0,0.1720841300191204,Attack,2016,Northern Ireland,175000,12.07254696717504,11
30.0,90.0,0.0,0.0,Defender,2013,Greece,100000,11.51293546492023,9
29.0,209.0,0.0,0.0,Midfield,2016,Tunisia,250000,12.429220196836384,10
32.0,12840.0,0.2032710280373832,0.1051401869158878,Attack,2024,Russia,600000,13.304686600863562,13
33.0,1542.0,0.0583657587548638,0.0583657587548638,Midfield,2012,Brazil,200000,12.206077645517674,7
30.0,0.0,0.0,0.0,Midfield,2013,Belgium,100000,11.51293546492023,14
31.0,1544.0,0.0582901554404145,0.233160621761658,Attack,2023,Argentina,500000,13.122365377402328,9
29.0,3354.0,0.3220035778175313,0.1341681574239713,Midfield,2023,Serbia,800000,13.592368256649284,14
33.0,1170.0,0.0,0.0,Goalkeeper,2014,Greece,100000,11.51293546492023,9
33.0,12513.0,0.201390553824023,0.3452409494126109,Attack,2022,Curacao,450000,13.017005083966255,8
32.0,13763.0,0.2223352466758701,0.19617815883165,Attack,2024,Morocco,4500000,15.319588176962746,14
28.0,11460.0,0.0157068062827225,0.0785340314136125,Midfield,2024,Turkey,12000000,16.300417291085605,4
29.0,0.0,0.0,0.0,Attack,2014,Germany,350000,12.765691290604371,4
30.0,16092.0,0.1342281879194631,0.1342281879194631,Midfield,2024,Slovakia,4000000,15.201805169084134,2
28.0,18030.0,0.1647254575707154,0.194675540765391,Midfield,2024,Germany,18000000,16.705882371415992,4
29.0,3122.0,0.1441383728379244,0.1441383728379244,Attack,2023,Germany,1200000,13.997832948091215,4
29.0,90.0,0.0,0.0,Defender,2014,Russia,75000,11.225256725762891,13
29.0,0.0,0.0,0.0,Defender,2014,Russia,75000,11.225256725762891,13
31.0,23.0,0.0,0.0,Defender,2015,Netherlands,50000,10.819798284210286,6
30.0,1643.0,0.0,0.2191113816189896,Midfield,2019,Germany,200000,12.206077645517674,6
31.0,4682.0,0.0961127723195215,0.0576676633917129,Midfield,2020,Brazil,300000,12.611541086966117,7
32.0,2607.0,0.0690448791714614,0.0345224395857307,Midfield,2017,Greece,200000,12.206077645517674,9
40.0,925.0,0.1945945945945945,0.0,Missing,2013,DR Congo,200000,12.206077645517674,13
31.0,0.0,0.0,0.0,Midfield,2012,Greece,100000,11.51293546492023,9
32.0,4722.0,0.0762388818297331,0.0190597204574332,Defender,2018,Ukraine,100000,11.51293546492023,12
31.0,652.0,0.0,0.0,Midfield,2018,Ukraine,100000,11.51293546492023,12
30.0,0.0,0.0,0.0,Defender,2013,Netherlands,75000,11.225256725762891,6
32.0,0.0,0.0,0.0,Attack,2012,Benin,50000,10.819798284210286,6
32.0,0.0,0.0,0.0,Defender,2012,Netherlands,50000,10.819798284210286,6
31.0,21.0,0.0,0.0,Defender,2012,Netherlands,75000,11.225256725762891,6
32.0,0.0,0.0,0.0,Attack,2012,Netherlands,50000,10.819798284210286,6
31.0,7639.0,0.07068988087446,0.05890823406205,Midfield,2020,Togo,700000,13.45883704259595,14
31.0,1101.0,0.0,0.0,Defender,2019,Senegal,900000,13.71015115341694,5
31.0,5515.0,0.3753399818676337,0.1795104261106074,Midfield,2020,Peru,400000,12.899222326086994,14
33.0,78.0,0.0,0.0,Defender,2014,Greece,50000,10.819798284210286,9
32.0,6960.0,0.1551724137931034,0.2198275862068965,Attack,2024,Algeria,1200000,13.997832948091215,5
34.0,168.0,0.0,0.0,Attack,2013,Bulgaria,75000,11.225256725762891,9
30.0,9296.0,0.4163080895008605,0.1645869191049914,Midfield,2023,Denmark,1500000,14.220976332738882,1
31.0,0.0,0.0,0.0,Goalkeeper,2015,Spain,100000,11.51293546492023,3
31.0,1056.0,0.0852272727272727,0.1704545454545454,Midfield,2016,Nigeria,400000,12.899222326086994,14
31.0,90.0,0.0,0.0,Defender,2016,Cameroon,50000,10.819798284210286,14
30.0,0.0,0.0,0.0,Attack,2016,South Africa,50000,10.819798284210286,14
30.0,82.0,0.0,0.0,Defender,2016,South Africa,150000,11.918397239722838,14
29.0,3100.0,0.1451612903225806,0.2032258064516129,Attack,2020,Turkey,125000,11.736077016252436,8
30.0,2571.0,0.1050175029171528,0.0,Defender,2024,England,2000000,14.508658238524095,1
30.0,2197.0,0.0819299044151115,0.0,Attack,2020,England,150000,11.918397239722838,11
33.0,11456.0,0.0392807262569832,0.0707053072625698,Defender,2023,Greece,175000,12.07254696717504,9
31.0,90.0,0.0,0.0,Defender,2012,Greece,100000,11.51293546492023,9
29.0,0.0,0.0,0.0,Defender,2017,Netherlands,325000,12.691583538230216,4
32.0,390.0,0.0,0.2307692307692307,Attack,2014,Italy,200000,12.206077645517674,2
35.0,2102.0,0.0,0.0428163653663178,Defender,2017,Algeria,350000,12.765691290604371,7
28.0,3773.0,0.0954147892923403,0.1192684866154253,Midfield,2023,Tunisia,6000000,15.607270193858982,4
34.0,2649.0,0.2718006795016987,0.0339750849377123,Attack,2018,Algeria,200000,12.206077645517674,7
32.0,93.0,0.0,0.0,Attack,2017,England,650000,13.384729180332174,1
32.0,2165.0,0.0415704387990762,0.0831408775981524,Attack,2020,South Africa,1400000,14.151983508870948,5
30.0,10136.0,0.15982636148382,0.0887924230465666,Midfield,2024,Germany,4500000,15.319588176962746,4
33.0,391.0,0.0,0.2301790281329923,Attack,2013,Brazil,75000,11.225256725762891,7
32.0,5785.0,0.0466724286949006,0.0466724286949006,Midfield,2019,Greece,100000,11.51293546492023,9
33.0,11305.0,0.031844316674038,0.015922158337019,Defender,2024,Cote d'Ivoire,200000,12.206077645517674,9
31.0,25.0,0.0,0.0,Midfield,2013,Greece,150000,11.918397239722838,9
33.0,1443.0,0.0623700623700623,0.0623700623700623,Midfield,2013,Greece,200000,12.206077645517674,9
33.0,0.0,0.0,0.0,Midfield,2013,Greece,100000,11.51293546492023,9
31.0,1528.0,0.1767015706806282,0.2356020942408377,Midfield,2019,Greece,100000,11.51293546492023,9
31.0,1950.0,0.0923076923076923,0.0,Midfield,2013,Greece,375000,12.83468397161566,9
31.0,237.0,0.759493670886076,0.379746835443038,Defender,2013,Ireland,50000,10.819798284210286,11
32.0,81.0,0.0,0.0,Attack,2013,Albania,175000,12.07254696717504,9
32.0,617.0,0.1458670988654781,0.1458670988654781,Defender,2020,Denmark,125000,11.736077016252436,10
33.0,0.0,0.0,0.0,Defender,2013,Belgium,50000,10.819798284210286,14
30.0,15977.0,0.3548851473993866,0.2365900982662577,Attack,2023,Egypt,8500000,15.955576839107596,8
31.0,17664.0,0.061141304347826,0.0560461956521739,Midfield,2024,Belgium,2000000,14.508658238524095,14
31.0,658.0,0.0,0.0,Attack,2016,Brazil,300000,12.611541086966117,7
